ID_REQ;ID_CLI;TOTAL_REQ;QTD_ITEN;DATA_REQ;ANO;MES;ID_SEC;ID_SET;OBSERVACAO
1173;12;R$ 112,50;1;21/01/2010;2010;1;6;7;
1174;12;R$ 231,00;1;21/01/2010;2010;1;6;7;
1175;10;R$ 97,00;2;26/01/2010;2010;1;4;5;
1176;13;R$ 660,74;8;28/01/2010;2010;1;3;4;
1177;1;R$ 31,50;1;12/01/2010;2010;1;1;1;
1178;10;R$ 1,17;1;04/01/2010;2010;1;4;6;
1179;10;R$ 143,54;4;04/01/2010;2010;1;4;6;
1180;13;R$ 2,58;2;04/01/2010;2010;1;3;4;
1181;10;R$ 1.564,95;5;18/01/2010;2010;1;4;6;
1182;10;R$ 1.120,00;1;20/01/2010;2010;1;4;5;
1183;12;R$ 6.950,00;2;04/02/2010;2010;2;6;7;
1184;1;R$ 379,60;5;08/02/2010;2010;2;1;1;
1185;5;R$ 45,00;1;22/02/2010;2010;2;5;8;
1186;13;R$ 55,20;1;08/02/2010;2010;2;3;4;
1187;10;R$ 558,80;17;19/02/2010;2010;2;4;5;
1188;13;R$ 161,67;1;23/02/2010;2010;2;3;4;
1189;13;R$ 17.892,50;1;08/02/2010;2010;2;3;4;
1190;13;R$ 800,00;1;05/02/2010;2010;2;3;4;
1191;13;R$ 560,00;1;24/02/2010;2010;2;3;4;
1192;13;R$ 219,25;13;19/02/2010;2010;2;3;4;
1193;13;R$ 846,06;14;05/02/2010;2010;2;3;4;
1194;13;R$ 7.147,90;51;05/02/2010;2010;2;3;4;
1195;10;R$ 528,29;13;17/02/2010;2010;2;4;5;
1196;12;R$ 338,00;2;05/02/2010;2010;2;6;7;
1197;12;R$ 293,30;8;19/02/2010;2010;2;6;7;
1198;10;R$ 954,00;1;18/02/2010;2010;2;4;5;
1199;10;R$ 0,14;1;22/02/2010;2010;2;4;5;
1200;13;R$ 2.391,82;11;22/02/2010;2010;2;3;4;
1201;10;R$ 1.431,00;1;17/03/2010;2010;3;4;5;
1202;5;R$ 1.005,00;4;01/03/2010;2010;3;5;8;
1203;5;R$ 2.500,00;6;30/03/2010;2010;3;5;8;
1204;12;R$ 2.189,00;4;03/03/2010;2010;3;6;7;
1205;12;R$ 501,00;5;03/03/2010;2010;3;6;7;
1206;12;R$ 195,50;3;10/03/2010;2010;3;6;7;
1207;12;R$ 1.650,00;1;04/03/2010;2010;3;6;7;
1208;12;R$ 4.771,82;15;08/03/2010;2010;3;6;7;
1209;10;R$ 35,00;2;04/03/2010;2010;3;4;5;
1210;10;R$ 100,00;2;03/03/2010;2010;3;4;5;
1211;1;R$ 308,00;2;01/03/2010;2010;3;1;1;
1212;1;R$ 1.285,95;18;22/03/2010;2010;3;1;1;
1213;10;R$ 1.108,00;3;01/03/2010;2010;3;4;5;
1214;10;R$ 2.013,30;12;02/03/2010;2010;3;4;6;
1215;10;R$ 3.744,20;14;08/03/2010;2010;3;4;6;
1216;10;R$ 1.739,30;10;08/03/2010;2010;3;4;6;
1217;13;R$ 2.431,20;6;09/03/2010;2010;3;3;4;
1218;13;R$ 280,00;1;25/03/2010;2010;3;3;4;
1219;13;R$ 2.641,00;13;15/03/2010;2010;3;3;4;
1220;13;R$ 2.886,50;16;22/03/2010;2010;3;3;4;
1221;10;R$ 1.218,00;13;30/04/2010;2010;4;4;5;
1222;10;R$ 375,00;1;30/04/2010;2010;4;4;5;
1223;10;R$ 180,00;6;20/04/2010;2010;4;4;5;
1224;10;R$ 502,50;16;08/04/2010;2010;4;4;5;
1225;10;R$ 139,90;5;08/04/2010;2010;4;4;5;
1226;10;R$ 440,00;1;08/04/2010;2010;4;4;5;
1227;12;R$ 72,00;6;20/04/2010;2010;4;6;7;
1228;12;R$ 704,00;1;14/04/2010;2010;4;6;7;
1229;10;R$ 1.846,00;5;14/04/2010;2010;4;4;6;
1230;10;R$ 4.437,40;14;14/04/2010;2010;4;4;6;
1231;10;R$ 1.490,00;1;05/04/2010;2010;4;4;5;
1232;1;R$ 54,00;1;04/04/2010;2010;4;1;1;
1233;1;R$ 1.490,00;1;05/04/2010;2010;4;1;1;
1234;1;R$ 120,00;1;08/04/2010;2010;4;1;1;
1235;12;R$ 80,00;1;08/04/2010;2010;4;6;7;
1236;12;R$ 377,10;2;09/04/2010;2010;4;6;7;
1237;12;R$ 264,00;4;08/04/2010;2010;4;6;7;
1238;13;R$ 270,00;1;08/04/2010;2010;4;3;4;
1239;13;R$ 137,00;9;08/04/2010;2010;4;3;4;
1240;13;R$ 741,20;17;13/04/2010;2010;4;3;4;
1241;13;R$ 320,00;1;13/04/2010;2010;4;3;4;
1242;13;R$ 3.357,50;1;29/04/2010;2010;4;3;4;
1243;13;R$ 480,00;5;27/04/2010;2010;4;3;4;
1244;13;R$ 137,00;5;13/04/2010;2010;4;3;4;
1245;13;R$ 1.675,15;11;05/04/2010;2010;4;3;4;
1246;13;R$ 3.671,50;11;12/04/2010;2010;4;3;4;
1247;13;R$ 2.008,70;11;19/04/2010;2010;4;3;4;
1248;13;R$ 4.148,90;15;26/04/2010;2010;4;3;4;
1249;13;R$ 2.999,10;10;30/04/2010;2010;4;3;4;
1250;10;R$ 788,15;24;26/05/2010;2010;5;4;5;
1251;10;R$ 971,75;27;26/05/2010;2010;5;4;5;
1252;10;R$ 148,00;5;27/05/2010;2010;5;4;5;
1253;10;R$ 407,15;6;12/05/2010;2010;5;4;5;
1254;10;R$ 1.398,20;8;12/05/2010;2010;5;4;5;
1255;10;R$ 2.942,00;11;07/05/2010;2010;5;4;6;
1256;10;R$ 1.358,26;6;21/05/2010;2010;5;4;5;
1257;10;R$ 180,00;1;24/05/2010;2010;5;4;5;
1258;10;R$ 476,07;2;07/05/2010;2010;5;4;5;
1259;13;R$ 868,80;7;06/05/2010;2010;5;3;4;
1260;12;R$ 128,50;10;26/05/2010;2010;5;6;7;
1261;12;R$ 1.417,20;4;20/05/2010;2010;5;6;7;
1262;12;R$ 411,80;4;06/05/2010;2010;5;6;7;
1263;10;R$ 1.246,40;8;06/05/2010;2010;5;4;5;
1264;1;R$ 195,00;3;25/05/2010;2010;5;1;1;
1265;13;R$ 2.571,95;13;03/05/2010;2010;5;3;4;
1266;13;R$ 3.740,31;13;10/05/2010;2010;5;3;4;
1267;13;R$ 666,70;3;17/05/2010;2010;5;3;4;
1268;13;R$ 3.398,70;14;25/05/2010;2010;5;3;4;
1269;13;R$ 1.629,10;9;31/05/2010;2010;5;3;4;
1270;10;R$ 200,00;1;17/06/2010;2010;6;4;5;
1271;10;R$ 560,00;3;28/06/2010;2010;6;4;5;
1272;10;R$ 38,50;1;22/06/2010;2010;6;4;5;
1273;10;R$ 75,00;1;22/06/2010;2010;6;4;5;
1274;10;R$ 104,00;3;22/06/2010;2010;6;4;5;
1275;10;R$ 118,50;7;07/06/2010;2010;6;4;5;
1276;10;R$ 743,88;13;04/06/2010;2010;6;4;5;
1277;10;R$ 630,00;1;14/06/2010;2010;6;4;5;
1278;10;R$ 732,00;1;14/06/2010;2010;6;4;5;
1279;10;R$ 4.123,40;14;02/06/2010;2010;6;4;6;
1280;10;R$ 4.123,40;14;18/06/2010;2010;6;4;6;
1281;12;R$ 80,00;1;17/06/2010;2010;6;6;7;
1282;12;R$ 297,00;6;10/06/2010;2010;6;6;7;
1283;12;R$ 3.110,00;3;28/06/2010;2010;6;6;7;
1284;12;R$ 143,50;17;22/06/2010;2010;6;6;7;
1285;12;R$ 53,00;2;22/06/2010;2010;6;6;7;
1286;12;R$ 201,00;4;04/06/2010;2010;6;6;7;
1287;12;R$ 746,16;5;10/06/2010;2010;6;6;7;
1288;13;R$ 466,00;2;04/06/2010;2010;6;3;4;
1289;13;R$ 183,00;4;07/06/2010;2010;6;3;4;
1290;13;R$ 176,35;11;04/06/2010;2010;6;3;4;
1291;13;R$ 670,60;10;11/06/2010;2010;6;3;4;
1292;13;R$ 1.000,00;1;11/06/2010;2010;6;3;4;
1293;1;R$ 80,00;1;17/06/2010;2010;6;1;1;
1294;1;R$ 1.746,75;33;09/06/2010;2010;6;1;1;
1295;13;R$ 2.157,84;6;02/06/2010;2010;6;3;4;
1296;13;R$ 1.610,00;2;18/06/2010;2010;6;3;4;
1297;12;R$ 466,00;2;30/06/2010;2010;6;6;7;
1298;13;R$ 4.448,56;17;07/06/2010;2010;6;3;4;
1299;13;R$ 2.679,14;15;14/06/2010;2010;6;3;4;
1300;13;R$ 3.046,30;12;21/06/2010;2010;6;3;4;
1301;13;R$ 289,50;1;22/06/2010;2010;6;3;4;
1302;13;R$ 360,00;1;11/06/2010;2010;6;3;4;
1303;13;R$ 300,00;1;02/06/2010;2010;6;3;4;
1304;13;R$ 160,00;1;18/06/2010;2010;6;3;4;
1305;10;R$ 3.666,00;14;20/07/2010;2010;7;4;6;
1306;10;R$ 1.305,66;8;02/07/2010;2010;7;4;5;
1307;10;R$ 347,90;11;28/07/2010;2010;7;4;5;
1308;12;R$ 185,85;1;05/07/2010;2010;7;6;7;
1309;12;R$ 2.490,60;9;20/07/2010;2010;7;6;7;
1310;12;R$ 1.240,00;1;05/07/2010;2010;7;6;7;
1311;12;R$ 2.932,20;2;21/07/2010;2010;7;6;7;
1312;1;R$ 562,50;2;06/07/2010;2010;7;1;1;
1313;13;R$ 1.616,00;11;13/07/2010;2010;7;3;4;
1314;12;R$ 316,70;1;09/07/2010;2010;7;6;7;
1315;13;R$ 601,30;14;05/07/2010;2010;7;3;4;
1316;13;R$ 368,40;14;05/07/2010;2010;7;3;4;
1317;13;R$ 84,30;3;05/07/2010;2010;7;3;4;
1318;13;R$ 601,30;14;05/07/2010;2010;7;3;4;
1319;13;R$ 368,40;14;05/07/2010;2010;7;3;4;
1320;13;R$ 84,30;3;05/07/2010;2010;7;3;4;
1321;13;R$ 1.502,00;8;13/07/2010;2010;7;3;4;
1322;13;R$ 3.717,68;16;26/07/2010;2010;7;3;4;
1323;13;R$ 41,00;4;16/08/2010;2010;8;3;4;
1324;12;R$ 194,50;6;09/08/2010;2010;8;6;7;
1325;12;R$ 1.731,10;5;25/08/2010;2010;8;6;7;
1326;12;R$ 80,00;1;23/08/2010;2010;8;6;7;
1327;12;R$ 1.358,40;6;14/08/2010;2010;8;6;7;
1328;12;R$ 1.826,00;4;12/08/2010;2010;8;6;7;
1329;12;R$ 425,00;1;14/08/2010;2010;8;6;7;
1330;12;R$ 220,00;1;14/08/2010;2010;8;6;7;
1331;12;R$ 74,00;5;17/08/2010;2010;8;6;7;
1332;13;R$ 565,80;1;13/08/2010;2010;8;3;4;
1333;10;R$ 1.125,50;4;05/08/2010;2010;8;4;5;
1334;10;R$ 464,50;4;04/08/2010;2010;8;4;5;
1335;10;R$ 240,00;1;23/08/2010;2010;8;4;5;
1336;10;R$ 600,00;1;23/08/2010;2010;8;4;5;
1337;10;R$ 92,00;3;09/08/2010;2010;8;4;5;
1338;10;R$ 8.095,18;14;19/08/2010;2010;8;4;5;
1339;1;R$ 1.245,00;1;24/08/2010;2010;8;1;1;
1340;1;R$ 485,40;4;05/08/2010;2010;8;1;1;
1341;1;R$ 80,00;1;23/08/2010;2010;8;1;1;
1342;13;R$ 1.679,10;16;13/08/2010;2010;8;3;4;
1343;13;R$ 500,70;6;13/08/2010;2010;8;3;4;
1344;13;R$ 388,05;1;25/08/2010;2010;8;3;4;
1345;13;R$ 5.162,00;8;27/08/2010;2010;8;3;4;
1346;13;R$ 1.679,10;16;13/08/2010;2010;8;3;4;
1347;10;R$ 2.203,35;10;30/08/2010;2010;8;4;6;
1348;1;R$ 1.245,00;1;24/08/2010;2010;8;1;1;
1349;13;R$ 984,00;7;09/08/2010;2010;8;3;4;
1350;13;R$ 1.880,00;7;16/08/2010;2010;8;3;4;
1351;13;R$ 2.772,20;7;02/08/2010;2010;8;3;4;
1352;13;R$ 3.113,10;12;09/08/2010;2010;8;3;4;
1353;13;R$ 2.666,00;13;16/08/2010;2010;8;3;4;
1354;13;R$ 2.049,85;10;23/08/2010;2010;8;3;4;
1355;13;R$ 1.379,30;8;30/08/2010;2010;8;3;4;
1356;10;R$ 1.527,50;5;17/09/2010;2010;9;4;5;
1357;10;R$ 1.570,00;5;17/09/2010;2010;9;4;5;
1358;10;R$ 337,70;16;08/09/2010;2010;9;4;5;
1359;10;R$ 127,50;9;08/09/2010;2010;9;4;5;
1360;10;R$ 5.433,00;13;29/09/2010;2010;9;4;5;
1361;10;R$ 5.953,00;17;09/09/2010;2010;9;4;5;
1362;12;R$ 775,20;4;24/09/2010;2010;9;6;7;
1363;12;R$ 546,00;1;10/09/2010;2010;9;6;7;
1364;12;R$ 156,60;1;01/09/2010;2010;9;6;7;
1365;1;R$ 123,00;4;08/09/2010;2010;9;1;1;
1366;13;R$ 284,01;2;03/09/2010;2010;9;3;4;
1367;13;R$ 460,50;2;08/09/2010;2010;9;3;4;
1368;13;R$ 265,52;1;03/09/2010;2010;9;3;4;
1369;13;R$ 1.200,00;1;23/09/2010;2010;9;3;4;
1370;10;R$ 739,00;11;08/09/2010;2010;9;4;5;
1371;13;R$ 1.612,40;10;09/09/2010;2010;9;3;4;
1372;13;R$ 4.080,00;7;08/09/2010;2010;9;3;4;
1373;13;R$ 2.490,00;2;09/09/2010;2010;9;3;4;
1374;13;R$ 255,00;1;03/09/2010;2010;9;3;4;
1375;13;R$ 345,80;1;10/09/2010;2010;9;3;4;
1376;13;R$ 4.094,00;11;20/09/2010;2010;9;3;4;
1377;13;R$ 2.195,69;9;30/09/2010;2010;9;3;4;
1378;13;R$ 3.313,00;8;21/10/2010;2010;10;3;4;
1379;13;R$ 564,00;2;13/10/2010;2010;10;3;4;
1380;13;R$ 396,00;1;14/10/2010;2010;10;3;4;
1381;13;R$ 600,00;1;21/10/2010;2010;10;3;4;
1382;1;R$ 72,00;2;26/10/2010;2010;10;1;1;
1383;1;R$ 80,00;1;18/10/2010;2010;10;1;1;
1384;1;R$ 554,00;3;22/10/2010;2010;10;1;1;
1385;12;R$ 4.439,85;10;18/10/2010;2010;10;6;7;
1386;12;R$ 80,00;1;18/10/2010;2010;10;6;7;
1387;12;R$ 1.060,60;3;13/10/2010;2010;10;6;7;
1388;12;R$ 160,45;2;28/10/2010;2010;10;6;7;
1389;14;R$ 160,00;1;08/10/2010;2010;10;4;5;
1390;14;R$ 600,00;1;18/10/2010;2010;10;4;5;
1391;12;R$ 80,00;1;28/10/2010;2010;10;6;7;
1392;13;R$ 5.718,00;14;25/10/2010;2010;10;3;4;
1393;14;R$ 1.844,83;29;26/11/2010;2010;11;4;5;
1394;14;R$ 1.497,22;25;26/11/2010;2010;11;4;5;
1395;14;R$ 2.345,91;27;26/11/2010;2010;11;4;5;
1396;14;R$ 743,88;13;24/11/2010;2010;11;4;5;
1397;14;R$ 114,00;2;24/11/2010;2010;11;4;5;
1398;14;R$ 592,00;2;24/11/2010;2010;11;4;5;
1399;14;R$ 2.039,00;5;18/11/2010;2010;11;4;5;
1400;14;R$ 1.930,00;5;08/11/2010;2010;11;4;5;
1401;14;R$ 1.572,50;5;08/11/2010;2010;11;4;5;
1402;12;R$ 1.469,64;14;26/11/2010;2010;11;6;7;
1403;12;R$ 2.169,50;7;11/11/2010;2010;11;6;7;
1404;12;R$ 1.339,05;8;11/11/2010;2010;11;6;7;
1405;12;R$ 389,00;1;24/11/2010;2010;11;6;7;
1406;13;R$ 1.592,60;24;26/11/2010;2010;11;3;4;
1407;13;R$ 2.704,20;22;26/11/2010;2010;11;3;4;
1408;13;R$ 4.312,50;9;18/11/2010;2010;11;3;4;
1409;13;R$ 879,90;1;12/11/2010;2010;11;3;4;
1410;13;R$ 682,00;1;18/11/2010;2010;11;3;4;
1411;13;R$ 165,00;1;10/11/2010;2010;11;3;4;
1412;13;R$ 430,00;3;10/11/2010;2010;11;3;4;
1413;13;R$ 320,00;2;29/11/2010;2010;11;3;4;
1414;12;R$ 7.475,10;18;29/12/2010;2010;12;6;7;
1415;12;R$ 897,50;5;30/12/2010;2010;12;6;7;
1416;12;R$ 126,00;10;31/12/2010;2010;12;6;7;
1417;12;R$ 182,00;16;31/12/2010;2010;12;6;7;
1418;12;R$ 182,00;11;31/12/2010;2010;12;6;7;
1419;12;R$ 1.559,88;5;09/12/2010;2010;12;6;7;
1420;12;R$ 40,00;1;14/12/2010;2010;12;6;7;
1421;12;R$ 718,80;4;09/12/2010;2010;12;6;7;
1422;12;R$ 3.280,00;4;03/12/2010;2010;12;6;7;
1423;12;R$ 1.200,00;1;03/12/2010;2010;12;6;7;
1424;13;R$ 10.376,40;11;03/12/2010;2010;12;3;4;
1425;13;R$ 1.321,70;14;03/12/2010;2010;12;3;4;
1426;13;R$ 3.057,00;10;03/12/2010;2010;12;3;4;
1427;13;R$ 4.220,00;16;03/12/2010;2010;12;3;4;
1428;13;R$ 2.112,00;7;17/12/2010;2010;12;3;4;
1429;13;R$ 1.022,00;7;20/12/2010;2010;12;3;4;
1430;13;R$ 5.518,04;20;27/12/2010;2010;12;3;4;
1431;1;R$ 80,00;1;14/12/2010;2010;12;1;1;
1432;14;R$ 34,00;1;16/12/2010;2010;12;4;5;
1433;14;R$ 66,00;2;16/12/2010;2010;12;4;5;
1434;14;R$ 1.600,00;12;07/12/2010;2010;12;4;5;
1435;14;R$ 60,00;2;17/12/2010;2010;12;4;5;
1436;14;R$ 2.732,22;71;16/12/2010;2010;12;4;5;
1437;14;R$ 2.612,25;43;16/12/2010;2010;12;4;5;
1438;14;R$ 883,70;14;03/12/2010;2010;12;4;5;
1439;14;R$ 6.400,60;13;03/12/2010;2010;12;4;5;
1440;14;R$ 4.714,80;14;03/12/2010;2010;12;4;5;
1441;14;R$ 600,00;1;01/12/2010;2010;12;4;5;
1442;14;R$ 240,00;1;14/12/2010;2010;12;4;5;
1443;14;R$ 280,00;1;14/12/2010;2010;12;4;5;
1444;13;R$ 4.481,56;12;06/12/2010;2010;12;3;4;
1445;13;R$ 690,00;1;02/12/2010;2010;12;3;4;
1446;1;R$ 2.171,30;36;06/12/2010;2010;12;1;1;
1447;13;R$ 651,90;7;26/01/2011;2011;1;3;4;
1448;13;R$ 960,00;1;08/01/2011;2011;1;3;4;
1449;13;R$ 2.725,00;3;26/01/2011;2011;1;3;4;
1451;13;R$ 507,50;2;27/01/2011;2011;1;3;4;
1452;14;R$ 573,50;10;12/01/2011;2011;1;4;5;
1453;10;R$ 1.015,60;2;10/01/2011;2011;1;4;5;
1454;12;R$ 1.736,70;6;12/01/2011;2011;1;6;7;
1455;13;R$ 270,00;1;12/01/2011;2011;1;3;4;
1456;1;R$ 1.040,77;13;06/01/2011;2011;1;1;1;
1457;1;R$ 1.486,98;11;28/01/2011;2011;1;1;1;
1458;13;R$ 1.913,13;17;22/02/2011;2011;2;3;4;
1459;13;R$ 2.550,80;14;17/02/2011;2011;2;3;4;
1460;13;R$ 1.435,60;5;17/02/2011;2011;2;3;4;
1461;13;R$ 595,65;6;02/02/2011;2011;2;3;4;
1462;13;R$ 693,60;1;02/02/2011;2011;2;3;4;
1463;13;R$ 53,80;1;22/02/2011;2011;2;3;4;
1464;13;R$ 1.422,00;8;10/02/2011;2011;2;3;4;
1465;12;R$ 230,00;1;10/02/2011;2011;2;6;7;
1466;12;R$ 703,94;4;09/02/2011;2011;2;6;7;
1467;12;R$ 88,00;6;03/02/2011;2011;2;6;7;
1468;12;R$ 191,25;5;09/02/2011;2011;2;6;7;
1469;12;R$ 191,25;5;09/02/2011;2011;2;6;7;
1470;1;R$ 468,00;6;24/02/2011;2011;2;1;1;
1471;14;R$ 64,50;3;24/02/2011;2011;2;4;5;
1472;13;R$ 5.369,60;18;22/02/2011;2011;2;3;9;
1473;13;R$ 322,00;1;22/02/2011;2011;2;3;9;
1474;14;R$ 4.128,00;1;04/03/2011;2011;3;4;5;
1475;14;R$ 3.139,20;1;10/03/2011;2011;3;4;5;
1476;14;R$ 259,00;1;18/03/2011;2011;3;4;5;
1477;14;R$ 271,00;11;23/03/2011;2011;3;4;5;
1478;14;R$ 80,00;2;09/03/2011;2011;3;4;5;
1479;14;R$ 170,00;2;09/03/2011;2011;3;4;5;
1480;14;R$ 80,00;1;29/03/2011;2011;3;4;5;
1481;14;R$ 60,00;2;30/03/2011;2011;3;4;5;
1482;14;R$ 210,00;2;30/03/2011;2011;3;4;5;
1483;14;R$ 250,26;3;18/03/2011;2011;3;4;5;
1484;1;R$ 570,00;2;09/03/2011;2011;3;1;1;
1485;1;R$ 205,00;2;30/03/2011;2011;3;1;1;
1486;1;R$ 960,00;4;16/03/2011;2011;3;1;1;
1487;13;R$ 260,00;1;02/03/2011;2011;3;3;4;
1488;13;R$ 403,00;5;19/03/2011;2011;3;3;4;
1489;13;R$ 134,95;2;12/03/2011;2011;3;3;4;
1490;13;R$ 453,20;2;31/03/2011;2011;3;3;4;
1491;13;R$ 125,00;1;09/03/2011;2011;3;3;4;
1492;13;R$ 40,00;1;30/03/2011;2011;3;3;4;
1493;12;R$ 1.012,00;2;11/03/2011;2011;3;6;7;
1494;12;R$ 1.135,44;7;01/03/2011;2011;3;6;7;
1495;12;R$ 1.360,00;1;01/03/2011;2011;3;6;7;
1496;12;R$ 1.090,00;2;02/03/2011;2011;3;6;7;
1497;12;R$ 775,98;3;18/03/2011;2011;3;6;7;
1498;12;R$ 734,76;9;20/03/2011;2011;3;6;7;
1499;12;R$ 2.752,45;6;01/03/2011;2011;3;6;7;
1500;12;R$ 200,00;2;30/03/2011;2011;3;6;7;
1501;12;R$ 181,25;7;24/03/2011;2011;3;6;7;
1502;12;R$ 771,00;5;30/03/2011;2011;3;6;7;
1503;12;R$ 180,00;2;09/03/2011;2011;3;6;7;
1504;12;R$ 100,00;2;30/03/2011;2011;3;6;7;
1505;1;R$ 496,81;3;31/03/2011;2011;3;1;1;
1506;1;R$ 300,80;1;18/03/2011;2011;3;1;1;
1507;13;R$ 1.833,60;6;15/03/2011;2011;3;3;9;
1508;13;R$ 955,50;5;28/03/2011;2011;3;3;9;
1509;16;R$ 1.497,00;1;27/04/2011;2011;4;4;5;
1510;16;R$ 40.800,00;2;19/04/2011;2011;4;4;5;
1511;13;R$ 760,00;1;05/04/2011;2011;4;3;4;
1512;13;R$ 600,00;1;27/04/2011;2011;4;3;4;
1513;12;R$ 6.260,50;12;06/04/2011;2011;4;6;7;
1514;12;R$ 1.641,15;1;06/04/2011;2011;4;6;7;
1515;1;R$ 81,00;2;27/04/2011;2011;4;1;1;
1516;13;R$ 23.480,90;18;04/05/2011;2011;5;3;9;
1517;13;R$ 1.892,00;2;14/05/2011;2011;5;3;4;
